title,price,location,url
2 ½ Zimmer-Wohnung,1’750 CHF,4102 Binningen,https://flatfox.ch/de/wohnung/schafmattweg-35-4102-binningen/1541067/
3 Zimmer-Wohnung,2’250 CHF,4123 Allschwil,https://flatfox.ch/de/wohnung/feldstrasse-43-4123-allschwil/1540997/
3 Zimmer-Wohnung,1’800 CHF,4052 Basel,https://flatfox.ch/de/wohnung/farnsburgerstr-52-4052-basel/1540615/
4 Zimmer-Wohnung,2’080 CHF,4059 Basel,https://flatfox.ch/de/wohnung/reservoirstrasse-201-4059-basel/1540572/
3 ½ Zimmer-Wohnung,1’865 CHF,4054 Basel,https://flatfox.ch/de/wohnung/st-gallerring-182-4054-basel/1540361/
4 ½ Zimmer-Wohnung,2’150 CHF,4132 Muttenz,https://flatfox.ch/de/wohnung/kappelibodenweg-36-4132-muttenz/1526438/
3 Zimmer-Wohnung,1’765 CHF,4052 Basel,https://flatfox.ch/de/wohnung/grosspeterstrasse-45-c-4052-basel/1539837/
3 ½ Zimmer-Wohnung,1’530 CHF,4123 Allschwil,https://flatfox.ch/de/wohnung/weiherweg-1-4123-allschwil/1539649/
4 ½ Zimmer-Wohnung,1’845 CHF,4153 Reinach,https://flatfox.ch/de/wohnung/4153-reinach/1539616/
4 ½ Zimmer-Wohnung,1’990 CHF,4411 Seltisberg,https://flatfox.ch/de/wohnung/hauptstrasse-45-4411-seltisberg/1539462/
3 Zimmer-Wohnung,1’450 CHF,4242 Laufen,https://flatfox.ch/de/wohnung/bleihollenweg-20-4242-laufen/1539408/
3 ½ Zimmer-Wohnung,2’180 CHF,4410 Liestal,https://flatfox.ch/de/wohnung/allmendstrasse-16-4410-liestal/1538787/
3 Zimmer-Wohnung,1’770 CHF,4102 Binningen,https://flatfox.ch/de/wohnung/schafmattweg-67cd-4102-binningen/1526578/
3 ½ Zimmer-Dachwohnung,2’175 CHF,4144 Arlesheim,https://flatfox.ch/de/wohnung/mattweg-151-4144-arlesheim/1516347/
3 ½ Zimmer-Wohnung,1’850 CHF,4132 Muttenz,https://flatfox.ch/de/wohnung/kappelibodenweg-48-4132-muttenz/1503752/
3 ½ Zimmer-Wohnung,2’090 CHF,4153 Reinach,https://flatfox.ch/de/wohnung/tschapperliring-8-4153-reinach/1538221/
2 ½ Zimmer-Wohnung,1’385 CHF,4410 Liestal,https://flatfox.ch/de/wohnung/rheinstrasse-45-4410-liestal/1538183/
WG Zimmer,1’080 CHF,4057 Basel,https://flatfox.ch/de/wohnung/feldbergstrasse-87-4057-basel/1536538/
4 ½ Zimmer-Wohnung,2’000 CHF,4107 Ettingen,https://flatfox.ch/de/wohnung/landskronweg-21-4107-ettingen/1536360/
4 ½ Zimmer-Wohnung,1’890 CHF,4147 Aesch BL,https://flatfox.ch/de/wohnung/st-jakobstrasse-46-4147-aesch-bl/1536258/
2 ½ Zimmer-Wohnung,1’822 CHF,4410 Liestal,https://flatfox.ch/de/wohnung/grienmattweg-2-4410-liestal/1442841/
3 ½ Zimmer-Wohnung,1’790 CHF,4142 Münchenstein,https://flatfox.ch/de/wohnung/aeussere-lange-heid-8-4142-munchenstein/1167627/
3 Zimmer-Wohnung,2’100 CHF,4132 Muttenz,https://flatfox.ch/de/wohnung/hauptstrasse-82-4132-muttenz/1535891/
3 ½ Zimmer-Wohnung,1’580 CHF,4414 Füllinsdorf,https://flatfox.ch/de/wohnung/ergolzstrasse-42-4414-fullinsdorf/1508237/
2 Zimmer-Wohnung,1’580 CHF,4059 Basel,https://flatfox.ch/de/wohnung/krachenrain-12-4059-basel/1534882/
3 ½ Zimmer-Maisonette,2’100 CHF,4410 Liestal,https://flatfox.ch/de/wohnung/rathausstrasse-28-4410-liestal/1534854/
4 ½ Zimmer-Wohnung,2’220 CHF,4410 Liestal,https://flatfox.ch/de/wohnung/bahnhofplatz-13-4410-liestal/1409644/
3 Zimmer-Wohnung,1’780 CHF,4057 Basel,https://flatfox.ch/de/wohnung/claragraben105klingentalst-12-4057-basel/1531992/
3 ½ Zimmer-Wohnung,1’930 CHF,4132 Muttenz,https://flatfox.ch/de/wohnung/unterwartweg-45-4132-muttenz/1531212/
3 ½ Zimmer-Wohnung,1’880 CHF,4132 Muttenz,https://flatfox.ch/de/wohnung/unterwartweg-15-4132-muttenz/1530784/
3 ½ Zimmer-Wohnung,1’685 CHF,4052 Basel,https://flatfox.ch/de/wohnung/lehenmattstrasse-282-4052-basel/1364882/
3 Zimmer-Wohnung,1’730 CHF,4132 Muttenz,https://flatfox.ch/de/wohnung/unterwartweg-16-4132-muttenz/1529076/
3 ½ Zimmer-Wohnung,2’155 CHF,4058 Basel,https://flatfox.ch/de/wohnung/riehenring-207-4058-basel/1496884/
4 Zimmer-Wohnung,1’654 CHF,4410 Liestal,https://flatfox.ch/de/wohnung/weiermattstrasse-4-4410-liestal/1527521/
3 ½ Zimmer-Wohnung,1’580 CHF,4242 Laufen,https://flatfox.ch/de/wohnung/guterstr-14-4242-laufen/1527336/
3 Zimmer-Dachwohnung,1’500 CHF,4415 Lausen,https://flatfox.ch/de/wohnung/galms-22-4415-lausen/1527035/
3 ½ Zimmer-Wohnung,2’088 CHF,4142 Münchenstein,https://flatfox.ch/de/wohnung/heidenstr-18-4142-munchenstein/1524665/
5 Zimmer-Wohnung,1’960 CHF,4133 Pratteln,https://flatfox.ch/de/wohnung/steinenweg-13-4133-pratteln/1499250/
2 ½ Zimmer-Wohnung,2’088 CHF,4057 Basel,https://flatfox.ch/de/wohnung/salmenweg-12-4057-basel/1589042/
2 ½ Zimmer-Wohnung,1’960 CHF,4147 Aesch,https://flatfox.ch/de/wohnung/birsmatt-1-4147-aesch/1522565/
3 ½ Zimmer-Wohnung,1’750 CHF,4127 Birsfelden,https://flatfox.ch/de/wohnung/4127-birsfelden/1522369/
3 ½ Zimmer-Wohnung,2’090 CHF,4222 Zwingen,https://flatfox.ch/de/wohnung/strengenfeldweg-21-4222-zwingen/1520704/
3 Zimmer-Wohnung,1’490 CHF,4052 Basel,https://flatfox.ch/de/wohnung/st-jakobstrasse-165-4052-basel/1512146/
4 Zimmer-Wohnung,2’070 CHF,4055 Basel,https://flatfox.ch/de/wohnung/spalenring-149-4055-basel/1519370/
3 ½ Zimmer-Wohnung,1’950 CHF,4410 Liestal,https://flatfox.ch/de/wohnung/bahnhofplatz-13-4410-liestal/1482949/
4 ½ Zimmer-Maisonette,2’100 CHF,4410 Liestal,https://flatfox.ch/de/wohnung/4410-liestal/1515413/
3 ½ Zimmer-Wohnung,2’135 CHF,4055 Basel,https://flatfox.ch/de/wohnung/belforterstrasse-144-4055-basel/1514804/
4 Zimmer-Wohnung,1’800 CHF,4415 Lausen,https://flatfox.ch/de/wohnung/hofmattstrasse-1-4415-lausen/1463666/
4 Zimmer-Wohnung,2’117 CHF,4123 Allschwil,https://flatfox.ch/de/wohnung/baselmattweg-219-4123-allschwil/1414406/
4 ½ Zimmer-Wohnung,1’650 CHF,4204 Himmelried,https://flatfox.ch/de/wohnung/4204-himmelried/1513457/
WG Zimmer,890 CHF,4142 Münchenstein,https://flatfox.ch/de/wohnung/4142-munchenstein/1510647/
4 ½ Zimmer-Wohnung,1’780 CHF,4133 Pratteln,https://flatfox.ch/de/wohnung/rosenmattstrasse-1-4133-pratteln/1510142/
4 ½ Zimmer-Wohnung,2’102 CHF,4104 Oberwil BL,https://flatfox.ch/de/wohnung/langegasse-109-4104-oberwil-bl/1506101/
3 ½ Zimmer-Wohnung,1’715 CHF,4133 Pratteln,https://flatfox.ch/de/wohnung/schlossstrasse-8-4133-pratteln/1497576/
4 ½ Zimmer-Wohnung,2’120 CHF,4303 Kaiseraugst,https://flatfox.ch/de/wohnung/schwarzackerstrasse-57-4303-kaiseraugst/1508362/
4 Zimmer-Wohnung,1’895 CHF,4127 Birsfelden,https://flatfox.ch/de/wohnung/sonnenbergstr-22-4127-birsfelden/1508327/
3 Zimmer-Wohnung,1’450 CHF,4057 Basel,https://flatfox.ch/de/wohnung/kleinhuningerstrasse-135-4057-basel/1594395/
3 ½ Zimmer-Wohnung,1’995 CHF,4416 Bubendorf,https://flatfox.ch/de/wohnung/hauptstrasse-63-4416-bubendorf/1497093/
3 Zimmer-Wohnung,2’060 CHF,4147 Aesch BL,https://flatfox.ch/de/wohnung/neumattring-2-4147-aesch-bl/1538111/
3 ½ Zimmer-Wohnung,1’750 CHF,4127 Birsfelden,https://flatfox.ch/de/wohnung/baslerstrasse-3-4127-birsfelden/1504529/
3222m² Gewerbe,75 CHF / m²,4144 Arlesheim,https://flatfox.ch/de/wohnung/schorenweg-9-arlesheim-schweiz-4144-arlesheim/1502447/
3 Zimmer-Wohnung,1’630 CHF,4104 Oberwil BL,https://flatfox.ch/de/wohnung/binningerstrasse-56-4104-oberwil-bl/1435989/
4 ½ Zimmer-Wohnung,1’888 CHF,4147 Aesch BL,https://flatfox.ch/de/wohnung/fluhstrasse-51-4147-aesch-bl/1502231/
4 Zimmer-Wohnung,1’680 CHF,4402 Frenkendorf,https://flatfox.ch/de/wohnung/halptstrasse-7-4402-frenkendorf/1502208/
3 ½ Zimmer-Wohnung,1’980 CHF,4142 Münchenstein,https://flatfox.ch/de/wohnung/langackerstrasse-11-4142-munchenstein/1497688/
4 Zimmer-Wohnung,1’665 CHF,4106 Therwil,https://flatfox.ch/de/wohnung/alemannenstr-19-4106-therwil/1489987/
4 ½ Zimmer-Wohnung,1’890 CHF,4103 Bottmingen,https://flatfox.ch/de/wohnung/therwilerstrasse-91-4103-bottmingen/1495834/
4 Zimmer-Wohnung,1’710 CHF,4103 Bottmingen,https://flatfox.ch/de/wohnung/therwilerstrasse-43-4103-bottmingen/1494550/
3 ½ Zimmer-Maisonette,2’107 CHF,4153 Reinach BL,https://flatfox.ch/de/wohnung/im-reinacherhof-181-189-4153-reinach-bl/1492045/
4 ½ Zimmer-Wohnung,2’247 CHF,4242 Laufen,https://flatfox.ch/de/wohnung/weststrasse-13-4242-laufen/1424831/
3 ½ Zimmer-Wohnung,1’820 CHF,4242 Laufen,https://flatfox.ch/de/wohnung/weststrasse-9-4242-laufen/1462671/
2 ½ Zimmer-Wohnung,1’950 CHF,4055 Basel,https://flatfox.ch/de/wohnung/turkheimerstrasse-38-4055-basel/1487896/
4 Zimmer-Wohnung,1’830 CHF,4153 Reinach,https://flatfox.ch/de/wohnung/4153-reinach/1487629/
3 ½ Zimmer-Wohnung,1’860 CHF,4147 Aesch,https://flatfox.ch/de/wohnung/stjakobstr-54-4147-aesch/1487514/
3 ½ Zimmer-Wohnung,1’900 CHF,4153 Reinach BL,https://flatfox.ch/de/wohnung/eremitagestrasse-5-4153-reinach-bl/1457578/
3 ½ Zimmer-Wohnung,1’785 CHF,4222 Zwingen,https://flatfox.ch/de/wohnung/strengenfeldweg-7-4222-zwingen/1485417/
3 Zimmer-Wohnung,2’100 CHF,4125 Riehen,https://flatfox.ch/de/wohnung/dornliweg-27-4125-riehen/1485404/
3 Zimmer-Wohnung,1’820 CHF,4052 Basel,https://flatfox.ch/de/wohnung/st-jakobs-strasse-361-4052-basel/1374183/
427m² Gewerbe,240 CHF / m²,4132 Muttenz,https://flatfox.ch/de/wohnung/st-jakobs-strasse-8-4132-muttenz/1482537/
3 ½ Zimmer-Wohnung,2’030 CHF,4153 Reinach BL,https://flatfox.ch/de/wohnung/colmarerweg-16-4153-reinach-bl/1386864/
1 Zimmer-Loft,1’910 CHF,4057 Basel,https://flatfox.ch/de/wohnung/giessliweg-81-4057-basel/1481146/
3 ½ Zimmer-Wohnung,1’695 CHF,4410 Liestal,https://flatfox.ch/de/wohnung/frenkenstrasse-12-4410-liestal/1479842/
3 ½ Zimmer-Wohnung,1’750 CHF,4414 Füllinsdorf,https://flatfox.ch/de/wohnung/ergolzstrasse-24-4414-fullinsdorf/1479162/
3 ½ Zimmer-Wohnung,1’590 CHF,4410 Liestal,https://flatfox.ch/de/wohnung/erlenstrasse-12-4410-liestal/1478466/
2 ½ Zimmer-Wohnung,2’040 CHF,4104 Oberwil BL,https://flatfox.ch/de/wohnung/langegasse-131-4104-oberwil-bl/1475912/
3 ½ Zimmer-Wohnung,1’730 CHF,4127 Birsfelden,https://flatfox.ch/de/wohnung/hardstrasse-11-4127-birsfelden/1372346/
3 ½ Zimmer-Wohnung,2’100 CHF,4410 Liestal,https://flatfox.ch/de/wohnung/4410-liestal/1466527/
3 ½ Zimmer-Wohnung,1’790 CHF,4206 Seewen SO,https://flatfox.ch/de/wohnung/dorfstrasse-14-4206-seewen-so/1464049/
5 ½ Zimmer-Wohnung,1’890 CHF,4206 Seewen SO,https://flatfox.ch/de/wohnung/4206-seewen-so/1462886/
115m² Büro,1’690 CHF,4127 Birsfelden,https://flatfox.ch/de/wohnung/hardstrasse-16-4127-birsfelden/1376229/
3 ½ Zimmer-Wohnung,1’990 CHF,4123 Allschwil,https://flatfox.ch/de/wohnung/lindenstrasse-33-4123-allschwil/1423973/
3 ½ Zimmer-Wohnung,1’646 CHF,4222 Zwingen,https://flatfox.ch/de/wohnung/strengenfeldweg-3-4222-zwingen/1461169/
4 Zimmer-Wohnung,1’700 CHF,4410 Liestal,https://flatfox.ch/de/wohnung/wiedenhubstrasse-47-4410-liestal/1461142/
3 ½ Zimmer-Wohnung,2’240 CHF,4104 Oberwil BL,https://flatfox.ch/de/wohnung/unterm-stallen-15-4104-oberwil-bl/1310771/
4 ½ Zimmer-Wohnung,1’955 CHF,4143 Dornach,https://flatfox.ch/de/wohnung/apfelseestr-9-4143-dornach/1305912/
3 ½ Zimmer-Wohnung,1’510 CHF,4222 Zwingen,https://flatfox.ch/de/wohnung/reckholderstrasse-10-4222-zwingen/1443797/
3 ½ Zimmer-Wohnung,1’880 CHF,4414 Füllinsdorf,https://flatfox.ch/de/wohnung/hammerstr-4-4414-fullinsdorf/1443782/
2 ½ Zimmer-Wohnung,1’820 CHF,4052 Basel,https://flatfox.ch/de/wohnung/gellertstrasse-2a-4052-basel/1443596/
4 ½ Zimmer-Wohnung,2’070 CHF,4303 Kaiseraugst,https://flatfox.ch/de/wohnung/schwarzackerstrasse-56-4303-kaiseraugst/1442468/
3 ½ Zimmer-Wohnung,1’760 CHF,4242 Laufen,https://flatfox.ch/de/wohnung/weststrasse-11a-4242-laufen/1441989/
3 Zimmer-Wohnung,1’620 CHF,4106 Therwil,https://flatfox.ch/de/wohnung/alemannenstr-19-4106-therwil/1429687/
3 ½ Zimmer-Wohnung,1’720 CHF,4052 Basel,https://flatfox.ch/de/wohnung/lehenmattstrasse-280-4052-basel/1213087/
4 Zimmer-Wohnung,1’940 CHF,4127 Birsfelden,https://flatfox.ch/de/wohnung/ruttihardstr-3-4127-birsfelden/1407147/
2131m² Büro,295 CHF / m²,4056 Basel,https://flatfox.ch/de/wohnung/flughafenstrasse-4056-basel/1433561/
6164m² Büro,295 CHF / m²,4056 Basel,https://flatfox.ch/de/wohnung/flughafenstrasse-4056-basel/1433559/
2131m² Gewerbe,295 CHF / m²,4056 Basel,https://flatfox.ch/de/wohnung/flughafenstrasse-4056-basel/1433558/
5 ½ Zimmer-Attikawohnung,2’050 CHF,4435 Niederdorf,https://flatfox.ch/de/wohnung/lampenbergstrasse-2-4435-niederdorf/1432816/
4 ½ Zimmer-Wohnung,2’010 CHF,4410 Liestal,https://flatfox.ch/de/wohnung/fraumattstrasse-57-4410-liestal/1430907/
2 ½ Zimmer-Wohnung,1’820 CHF,4410 Liestal,https://flatfox.ch/de/wohnung/rosenstrasse-1-4410-liestal/1429806/
4 Zimmer-Wohnung,1’700 CHF,4132 Muttenz,https://flatfox.ch/de/wohnung/joh-bruderlin-str-12-4132-muttenz/1414125/
4 ½ Zimmer-Wohnung,1’940 CHF,4107 Ettingen,https://flatfox.ch/de/wohnung/marchbachstrasse-13-4107-ettingen/1307729/
3 Zimmer-Wohnung,1’530 CHF,4125 Riehen,https://flatfox.ch/de/wohnung/hubgasschen-6-4125-riehen/1374563/
4 Zimmer-Wohnung,1’830 CHF,4402 Frenkendorf,https://flatfox.ch/de/wohnung/eggstrasse-53-4402-frenkendorf/1213334/
3 ½ Zimmer-Wohnung,1’604 CHF,4123 Allschwil,https://flatfox.ch/de/wohnung/4123-allschwil/1413856/
3 ½ Zimmer-Wohnung,1’650 CHF,4203 Grellingen,https://flatfox.ch/de/wohnung/4203-grellingen/1412596/
2 ½ Zimmer-Wohnung,1’720 CHF,4056 Basel,https://flatfox.ch/de/wohnung/kraftstrasse-16-4056-basel/1364631/
3 ½ Zimmer-Wohnung,1’770 CHF,4242 Laufen,https://flatfox.ch/de/wohnung/weststrasse-11-4242-laufen/1272561/
3 ½ Zimmer-Wohnung,2’110 CHF,4052 Basel,https://flatfox.ch/de/wohnung/lehenmattstr-308-4052-basel/1396551/
178m² Büro,295 CHF / m²,4056 Basel,https://flatfox.ch/de/wohnung/flughafenstrasse-4056-basel/1390029/
3 ½ Zimmer-Wohnung,1’800 CHF,4133 Pratteln,https://flatfox.ch/de/wohnung/st-jakobstrasse-67-4133-pratteln/1372195/
2 ½ Zimmer-Wohnung,1’855 CHF,4410 Liestal,https://flatfox.ch/de/wohnung/rosenstrasse-1-4410-liestal/1389310/
3 ½ Zimmer-Wohnung,1’910 CHF,4132 Muttenz,https://flatfox.ch/de/wohnung/lutzertstrasse-4-4132-muttenz/1368236/
3 ½ Zimmer-Wohnung,2’200 CHF,4410 Liestal,https://flatfox.ch/de/wohnung/gasstrasse-14-4410-liestal/1374931/
4 ½ Zimmer-Wohnung,1’760 CHF,4147 Aesch BL,https://flatfox.ch/de/wohnung/austr-2-4147-aesch-bl/1383399/
3 ½ Zimmer-Wohnung,2’080 CHF,4144 Arlesheim,https://flatfox.ch/de/wohnung/general-guisan-strasse-37-4144-arlesheim/1383225/
2 ½ Zimmer-Wohnung,2’000 CHF,4410 Liestal,https://flatfox.ch/de/wohnung/kanonengasse-24-4410-liestal/1377942/
188m² Büro,220 CHF / m²,4147 Aesch BL,https://flatfox.ch/de/wohnung/auf-den-fiechten-2-4147-aesch-bl/1375641/
101m² Büro,220 CHF / m²,4147 Aesch BL,https://flatfox.ch/de/wohnung/auf-den-fiechten-2-4147-aesch-bl/1375605/
314m² Büro,220 CHF / m²,4147 Aesch BL,https://flatfox.ch/de/wohnung/auf-den-fiechten-2-4147-aesch-bl/1375604/
4 ½ Zimmer-Wohnung,2’180 CHF,4104 Oberwil BL,https://flatfox.ch/de/wohnung/langegasse-111-4104-oberwil-bl/1374215/
3 ½ Zimmer-Wohnung,1’710 CHF,4052 Basel,https://flatfox.ch/de/wohnung/lehenmattstr-310-4052-basel/1373995/
3 ½ Zimmer-Wohnung,2’235 CHF,4153 Reinach BL,https://flatfox.ch/de/wohnung/fleischbachstr-26-4153-reinach-bl/1369856/
3 ½ Zimmer-Wohnung,1’950 CHF,4153 Reinach,https://flatfox.ch/de/wohnung/bielstrasse-31-4153-reinach/1372966/
3 Zimmer-Wohnung,2’230 CHF,4132 Muttenz,https://flatfox.ch/de/wohnung/bahnhofstrasse-31-4132-muttenz/1371922/
3 Zimmer-Wohnung,1’900 CHF,4052 Basel,https://flatfox.ch/de/wohnung/birsstrasse-176-4052-basel/1339746/
3 ½ Zimmer-Attikawohnung,1’790 CHF,4133 Pratteln,https://flatfox.ch/de/wohnung/augsterheglistrasse-52-4133-pratteln/1368370/
164m² Ladenfläche,235 CHF / m²,4410 Liestal,https://flatfox.ch/de/wohnung/reinstrrebgassebrunnwegli-4410-liestal/1366902/
3 Zimmer-Dachwohnung,1’985 CHF,4057 Basel,https://flatfox.ch/de/wohnung/inselstrasse-59-4057-basel/1365195/
4 ½ Zimmer-Maisonette,2’200 CHF,4153 Reinach,https://flatfox.ch/de/wohnung/aumattstrasse-88-4153-reinach/1333838/
4 Zimmer-Wohnung,1’940 CHF,4153 Reinach,https://flatfox.ch/de/wohnung/tschapperliring-2-4153-reinach/1355139/
3 ½ Zimmer-Maisonette,2’230 CHF,4153 Reinach BL,https://flatfox.ch/de/wohnung/im-reinacherhof-81-89a-4153-reinach-bl/1359595/
3 ½ Zimmer-Wohnung,1’740 CHF,4057 Basel,https://flatfox.ch/de/wohnung/kleinhuningerstrasse-204-4057-basel/1311055/
3 Zimmer-Wohnung,1’525 CHF,4106 Therwil,https://flatfox.ch/de/wohnung/alemannenstr-19-4106-therwil/1332426/
2 ½ Zimmer-Wohnung,1’970 CHF,4132 Muttenz,https://flatfox.ch/de/wohnung/prattelerstrasse-12-4132-muttenz/1324128/
4 Zimmer-Wohnung,1’670 CHF,4133 Pratteln,https://flatfox.ch/de/wohnung/augsterheglistrasse-56-4133-pratteln/1351337/
3 Zimmer-Wohnung,1’450 CHF,4243 Dittingen,https://flatfox.ch/de/wohnung/alte-strasse-20-4243-dittingen/1408670/
518m² Büro,99 CHF / m²,4133 Pratteln,https://flatfox.ch/de/wohnung/hohenrainstrasse-24-4133-pratteln/1339660/
3 Zimmer-Attikawohnung,1’750 CHF,4104 Oberwil,https://flatfox.ch/de/wohnung/bottmingerstrasse-62-4104-oberwil/1335677/
122m² Büro,234 CHF / m²,4153 Reinach BL,https://flatfox.ch/de/wohnung/hauptstrasse-64-4153-reinach-bl/1237001/
2 ½ Zimmer-Wohnung,1’650 CHF,4123 Allschwil,https://flatfox.ch/de/wohnung/dorfplatz-6a-4123-allschwil/1307864/
3 ½ Zimmer-Wohnung,2’125 CHF,4133 Pratteln,https://flatfox.ch/de/wohnung/schlossstr-5e-4133-pratteln/1218472/
3 ½ Zimmer-Wohnung,2’003 CHF,4144 Arlesheim,https://flatfox.ch/de/wohnung/baselstrasse-57-4144-arlesheim/1245972/
3 ½ Zimmer-Wohnung,2’100 CHF,4107 Ettingen,https://flatfox.ch/de/wohnung/4107-ettingen/1322529/
3 Zimmer-Wohnung,1’520 CHF,4103 Bottmingen,https://flatfox.ch/de/wohnung/therwilerstrasse-47-4103-bottmingen/1320857/
3 ½ Zimmer-Wohnung,2’150 CHF,4125 Riehen,https://flatfox.ch/de/wohnung/unterm-schellenberg-123-4125-riehen/1320010/
3 ½ Zimmer-Wohnung,2’200 CHF,4125 Riehen,https://flatfox.ch/de/wohnung/unterm-schellenberg-123-4125-riehen/1320006/
4 Zimmer-Wohnung,1’900 CHF,4147 Aesch BL,https://flatfox.ch/de/wohnung/im-albantal-9-4147-aesch-bl/1316807/
3 Zimmer-Wohnung,1’580 CHF,4147 Aesch BL,https://flatfox.ch/de/wohnung/im-albantal-7-4147-aesch-bl/1316806/
4 ½ Zimmer-Wohnung,2’225 CHF,4143 Dornach,https://flatfox.ch/de/wohnung/apfelseestr-31-4143-dornach/1227645/
3 ½ Zimmer-Wohnung,1’990 CHF,4410 Liestal,https://flatfox.ch/de/wohnung/oristalstrasse-26-4410-liestal/1302136/
3 ½ Zimmer-Wohnung,1’460 CHF,4222 Zwingen,https://flatfox.ch/de/wohnung/strengenfeldweg-3-4222-zwingen/1301460/
4 ½ Zimmer-Maisonette,1’990 CHF,4142 Münchenstein,https://flatfox.ch/de/wohnung/hauptstr-80-4142-munchenstein/1300698/
4 ½ Zimmer-Wohnung,2’230 CHF,4147 Aesch,https://flatfox.ch/de/wohnung/fiechtenweg-11-4147-aesch/1219728/
4 ½ Zimmer-Wohnung,2’230 CHF,4147 Aesch,https://flatfox.ch/de/wohnung/fiechtenweg-13-4147-aesch/1219729/
3 ½ Zimmer-Wohnung,1’830 CHF,4143 Dornach,https://flatfox.ch/de/wohnung/apfelseestrasse-18-4143-dornach/1240758/
4 ½ Zimmer-Wohnung,1’935 CHF,4143 Dornach,https://flatfox.ch/de/wohnung/wollmattweg-8-4143-dornach/1298952/
4 ½ Zimmer-Wohnung,1’875 CHF,4143 Dornach,https://flatfox.ch/de/wohnung/wollmattweg-6-4143-dornach/1298951/
79m² Gewerbe,1’924 CHF,4056 Basel,https://flatfox.ch/de/wohnung/saint-louis-str-2-4056-basel/1146849/
3 ½ Zimmer-Wohnung,2’110 CHF,4058 Basel,https://flatfox.ch/de/wohnung/tangentenweg-56-4058-basel/1291936/
4 ½ Zimmer-Wohnung,1’800 CHF,4414 Füllinsdorf,https://flatfox.ch/de/wohnung/ergolzstrasse-42-4414-fullinsdorf/1281551/
114m² Büro,99 CHF / m²,4133 Pratteln,https://flatfox.ch/de/wohnung/hohenrainstrasse-24-4133-pratteln/1267708/
2 ½ Zimmer-Wohnung,1’990 CHF,4104 Oberwil BL,https://flatfox.ch/de/wohnung/unterm-stallen-11-4104-oberwil-bl/1200693/
3 ½ Zimmer-Wohnung,2’090 CHF,4153 Reinach,https://flatfox.ch/de/wohnung/tschapperliring-8-4153-reinach/1244131/
3 Zimmer-Wohnung,1’800 CHF,4123 Allschwil,https://flatfox.ch/de/wohnung/baselmattweg-211b-4123-allschwil/1223970/
3 ½ Zimmer-Wohnung,1’907 CHF,4132 Muttenz,https://flatfox.ch/de/wohnung/unterwartweg-49-4132-muttenz/1244609/
3 ½ Zimmer-Wohnung,2’200 CHF,4142 Münchenstein,https://flatfox.ch/de/wohnung/teichweg-30-4142-munchenstein/1239503/
4 Zimmer-Wohnung,1’800 CHF,4402 Frenkendorf,https://flatfox.ch/de/wohnung/eggstrasse-51-4402-frenkendorf/1129015/
4 ½ Zimmer-Wohnung,1’940 CHF,4144 Arlesheim,https://flatfox.ch/de/wohnung/hofmattweg-49-4144-arlesheim/1152776/
75m² Büro,1’750 CHF,4123 Allschwil,https://flatfox.ch/de/wohnung/4123-allschwil/1207791/
4 ½ Zimmer-Wohnung,2’120 CHF,4104 Oberwil BL,https://flatfox.ch/de/wohnung/langegasse-115-4104-oberwil-bl/1204607/
3 ½ Zimmer-Wohnung,2’135 CHF,4147 Aesch BL,https://flatfox.ch/de/wohnung/untereggweg-7-4147-aesch-bl/1200869/
101m² Gewerbe,218 CHF / m²,4303 Kaiseraugst,https://flatfox.ch/de/wohnung/liebrutistrasse-25-4303-kaiseraugst/1199311/
4 ½ Zimmer-Wohnung,2’180 CHF,4103 Bottmingen,https://flatfox.ch/de/wohnung/falkenstr-6-4103-bottmingen/1191927/
74m² Praxis,231 CHF / m²,4104 Oberwil,https://flatfox.ch/de/wohnung/bottmingerstrasse-62-4104-oberwil/1189065/
4 ½ Zimmer-Wohnung,2’250 CHF,4144 Arlesheim,https://flatfox.ch/de/wohnung/hofmattweg-25-4144-arlesheim/1081154/
3 ½ Zimmer-Dachwohnung,1’834 CHF,4106 Therwil,https://flatfox.ch/de/wohnung/mittlerer-kreis-27-4106-therwil/1132312/
256m² Büro,99 CHF / m²,4133 Pratteln,https://flatfox.ch/de/wohnung/hohenrainstrasse-24-4133-pratteln/1150181/
2500m² Lager,60 CHF / m²,4410 Liestal,https://flatfox.ch/de/wohnung/oristalstrasse-97-99-4410-liestal/1138897/
2100m² Industrieobjekt,99 CHF / m²,4410 Liestal,https://flatfox.ch/de/wohnung/oristalstrasse-97-99-4410-liestal/1138879/
600m² Lager,250 CHF / m²,4410 Liestal,https://flatfox.ch/de/wohnung/oristalstrasse-97-99-4410-liestal/1138869/
960m² Büro,99 CHF / m²,4410 Liestal,https://flatfox.ch/de/wohnung/oristalstrasse-97-99-4410-liestal/1138833/
2 ½ Zimmer-Wohnung,2’170 CHF,4410 Liestal,https://flatfox.ch/de/wohnung/gestadeckplatz-6-4410-liestal/1138482/
77m² Büro,1’480 CHF,4127 Birsfelden,https://flatfox.ch/de/wohnung/rheinfelderstrasse-12-4127-birsfelden/1138141/
4 ½ Zimmer-Wohnung,2’150 CHF,4304 Giebenach,https://flatfox.ch/de/wohnung/hauptstrasse-19-4304-giebenach/1121407/
270m² Büro,185 CHF / m²,4416 Bubendorf,https://flatfox.ch/de/wohnung/grungenstrasse-1717a-4416-bubendorf/1132495/
